Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12
20/07/2019,10:54 AM,91,71,52%,CALM,0mph,0mph,28.54in,0.0in,air,1:00 AM
20/07/2019,11:54 AM,92,70,48%,CALM,0mph,0mph,28.55in,0.0in,air,1:00 AM
20/07/2019,12:54 PM,95,71,46%,VAR,3mph,0mph,28.53in,0.0in,air,1:00 AM
20/07/2019,2:54 PM,94,71,47%,VAR,3mph,0mph,28.54in,0.0in,Cloudy,2:00 AM
20/07/2019,3:54 PM,88,74,63%,N,18mph,25mph,28.56in,0.0in,Mostly Cloudy,1:00 AM
20/07/2019,4:54 PM,89,74,61%,NE,18mph,24mph,28.56in,0.0in,air,1:00 AM
20/07/2019,5:54 PM,88,74,63%,NE,10mph,0mph,28.56in,0.0in,air,1:00 AM
20/07/2019,6:54 PM,85,74,69%,NNE,14mph,0mph,28.57in,0.0in,air,1:00 AM
20/07/2019,7:54 PM,81,72,74%,NNE,16mph,26mph,28.60in,0.0in,air,1:00 AM
20/07/2019,8:54 PM,77,69,76%,NNE,17mph,0mph,28.62in,0.0in,air,1:00 AM
20/07/2019,9:54 PM,76,69,79%,NNE,16mph,0mph,28.64in,0.0in,Mostly Cloudy,1:00 AM
20/07/2019,10:54 PM,75,68,79%,NNE,14mph,0mph,28.66in,0.0in,air,1:00 AM
21/07/2019,11:54 PM,76,68,76%,NE,10mph,0mph,28.66in,0.0in,Cloudy,1:00 AM
21/07/2019,12:54 AM,76,69,79%,E,14mph,24mph,28.67in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
21/07/2019,1:54 AM,75,67,76%,ENE,18mph,26mph,28.68in,0.0in,Thunder,1:00 AM
21/07/2019,2:54 AM,71,69,93%,N,17mph,23mph,28.69in,0.3in,Heavy T-Storm,1:00 AM
21/07/2019,3:54 AM,69,67,93%,NNW,7mph,0mph,28.68in,1.1in,Heavy T-Storm,1:00 AM
21/07/2019,4:54 AM,69,67,93%,SE,9mph,0mph,28.69in,0.4in,Heavy T-Storm,1:00 AM
21/07/2019,5:54 AM,70,68,93%,SSW,7mph,0mph,28.77in,0.7in,Heavy T-Storm,1:00 AM
21/07/2019,6:54 AM,70,68,93%,WNW,12mph,0mph,28.80in,0.4in,T-Storm,1:00 AM
21/07/2019,7:54 AM,70,68,93%,WSW,14mph,0mph,28.82in,0.2in,Rain,1:00 AM
21/07/2019,8:54 AM,69,67,93%,S,5mph,0mph,28.81in,0.1in,Rain,1:00 AM
21/07/2019,9:54 AM,71,68,90%,CALM,0mph,0mph,28.74in,0.1in,Light Rain,1:00 AM
21/07/2019,10:54 AM,74,67,79%,ESE,7mph,0mph,28.69in,0.0in,air,1:00 AM
21/07/2019,11:54 AM,73,69,87%,NW,16mph,0mph,28.75in,0.0in,Mostly Cloudy,1:00 AM
21/07/2019,12:54 PM,71,66,84%,N,21mph,28mph,28.79in,0.0in,Cloudy / Windy,1:00 AM
21/07/2019,1:54 PM,73,67,81%,NNE,7mph,0mph,28.80in,0.0in,Light Rain,1:00 AM
21/07/2019,2:54 PM,75,68,79%,ENE,7mph,0mph,28.81in,0.0in,Cloudy,1:00 AM
21/07/2019,3:54 PM,76,68,76%,N,10mph,0mph,28.81in,0.0in,Cloudy,1:00 AM
21/07/2019,4:54 PM,75,67,76%,N,16mph,0mph,28.81in,0.0in,Cloudy,1:00 AM
21/07/2019,5:54 PM,76,67,74%,NNE,12mph,0mph,28.81in,0.0in,air,1:00 AM
21/07/2019,6:54 PM,74,65,73%,NE,18mph,26mph,28.83in,0.0in,Partly Cloudy,1:00 AM
21/07/2019,7:54 PM,71,64,78%,NNE,9mph,0mph,28.86in,0.0in,air,1:00 AM
21/07/2019,8:54 PM,68,63,84%,N,9mph,0mph,28.87in,0.0in,air,1:00 AM
21/07/2019,9:54 PM,69,63,81%,N,7mph,0mph,28.87in,0.0in,Cloudy,1:00 AM
21/07/2019,10:54 PM,68,63,84%,N,9mph,0mph,28.88in,0.0in,air,1:00 AM
22/07/2019,11:54 PM,66,61,84%,N,10mph,0mph,28.90in,0.0in,Mostly Cloudy,1:00 AM
22/07/2019,12:54 AM,67,61,81%,NNW,9mph,0mph,28.91in,0.0in,Mostly Cloudy,###############################################################################################################################################################################################################################################################
22/07/2019,1:54 AM,67,61,81%,N,10mph,0mph,28.90in,0.0in,Cloudy,1:00 AM
22/07/2019,2:54 AM,67,61,81%,N,9mph,0mph,28.91in,0.0in,air,1:00 AM
22/07/2019,3:54 AM,66,60,81%,N,12mph,0mph,28.92in,0.0in,Cloudy,1:00 AM
22/07/2019,4:54 AM,64,59,84%,N,9mph,0mph,28.94in,0.0in,Mostly Cloudy,1:00 AM
22/07/2019,5:54 AM,64,59,84%,N,9mph,0mph,28.95in,0.0in,air,1:00 AM
22/07/2019,6:54 AM,66,59,78%,N,13mph,0mph,28.97in,0.0in,air,1:00 AM
22/07/2019,7:54 AM,69,59,70%,N,15mph,0mph,28.98in,0.0in,air,1:00 AM
22/07/2019,8:54 AM,73,59,61%,NNE,15mph,0mph,28.99in,0.0in,air,1:00 AM
22/07/2019,9:54 AM,75,59,57%,NNE,18mph,0mph,28.99in,0.0in,air,1:00 AM
22/07/2019,10:54 AM,77,57,50%,NNE,17mph,0mph,29.00in,0.0in,air,1:00 AM
22/07/2019,11:54 AM,78,56,46%,N,17mph,28mph,28.99in,0.0in,air,1:00 AM
22/07/2019,12:54 PM,79,56,45%,NE,17mph,28mph,28.99in,0.0in,air,1:00 AM
22/07/2019,1:54 PM,80,55,42%,NNE,17mph,0mph,28.98in,0.0in,air,1:00 AM
22/07/2019,2:54 PM,79,55,44%,NNE,16mph,0mph,28.98in,0.0in,air,1:00 AM
22/07/2019,3:54 PM,80,56,43%,N,16mph,0mph,28.96in,0.0in,air,1:00 AM
22/07/2019,4:54 PM,79,55,44%,N,18mph,24mph,28.95in,0.0in,air,1:00 AM
22/07/2019,5:54 PM,78,54,43%,NNE,15mph,0mph,28.95in,0.0in,air,1:00 AM
22/07/2019,6:54 PM,75,55,50%,N,12mph,0mph,28.96in,0.0in,air,1:00 AM
22/07/2019,7:54 PM,68,56,65%,N,8mph,0mph,28.96in,0.0in,air,1:00 AM
22/07/2019,8:54 PM,64,57,78%,N,8mph,0mph,28.97in,0.0in,air,1:00 AM
22/07/2019,9:54 PM,65,56,73%,N,6mph,0mph,29.00in,0.0in,air,1:00 AM
22/07/2019,10:54 PM,64,56,75%,NNW,6mph,0mph,29.01in,0.0in,air,1:00 AM
23/07/2019,11:54 PM,61,56,83%,NNW,3mph,0mph,29.02in,0.0in,air,1:00 AM
23/07/2019,12:54 AM,59,56,90%,NNW,3mph,0mph,29.02in,0.0in,air,###############################################################################################################################################################################################################################################################
23/07/2019,1:54 AM,58,55,90%,N,3mph,0mph,29.02in,0.0in,air,1:00 AM
23/07/2019,2:54 AM,57,54,89%,N,5mph,0mph,29.02in,0.0in,air,1:00 AM
23/07/2019,3:54 AM,56,54,93%,N,3mph,0mph,29.03in,0.0in,air,1:00 AM
23/07/2019,4:54 AM,57,54,89%,CALM,0mph,0mph,29.04in,0.0in,air,1:00 AM
23/07/2019,5:54 AM,56,53,90%,N,3mph,0mph,29.04in,0.0in,air,1:00 AM
23/07/2019,6:54 AM,62,57,84%,CALM,0mph,0mph,29.04in,0.0in,air,1:00 AM
23/07/2019,7:54 AM,68,59,73%,CALM,0mph,0mph,29.05in,0.0in,air,1:00 AM
23/07/2019,8:54 AM,73,55,53%,VAR,3mph,0mph,29.05in,0.0in,air,1:00 AM
23/07/2019,9:54 AM,75,51,43%,NNE,6mph,0mph,29.05in,0.0in,air,1:00 AM
23/07/2019,10:54 AM,76,52,43%,WNW,6mph,0mph,29.04in,0.0in,Partly Cloudy,1:00 AM
23/07/2019,11:54 AM,77,53,43%,VAR,6mph,0mph,29.02in,0.0in,air,1:00 AM
23/07/2019,1:54 PM,79,53,40%,ENE,7mph,17mph,28.99in,0.0in,air,2:00 AM
23/07/2019,2:54 PM,80,53,39%,E,8mph,0mph,28.98in,0.0in,air,1:00 AM
23/07/2019,3:54 PM,80,54,40%,ENE,8mph,0mph,28.96in,0.0in,air,1:00 AM
23/07/2019,4:54 PM,77,54,45%,NE,7mph,0mph,28.95in,0.0in,air,1:00 AM
23/07/2019,5:54 PM,79,53,40%,NNE,7mph,0mph,28.94in,0.0in,air,1:00 AM
23/07/2019,6:54 PM,75,55,50%,NNE,5mph,0mph,28.94in,0.0in,air,1:00 AM
23/07/2019,7:54 PM,72,53,51%,NE,5mph,0mph,28.94in,0.0in,air,1:00 AM
23/07/2019,8:54 PM,70,54,57%,CALM,0mph,0mph,28.94in,0.0in,air,1:00 AM
23/07/2019,9:54 PM,69,56,63%,CALM,0mph,0mph,28.95in,0.0in,air,1:00 AM
23/07/2019,10:54 PM,67,57,70%,WSW,3mph,0mph,28.95in,0.0in,air,1:00 AM
24/07/2019,11:54 PM,65,56,73%,CALM,0mph,0mph,28.96in,0.0in,air,1:00 AM
24/07/2019,12:54 AM,64,57,78%,CALM,0mph,0mph,28.95in,0.0in,air,###############################################################################################################################################################################################################################################################
24/07/2019,1:54 AM,63,56,78%,CALM,0mph,0mph,28.95in,0.0in,air,1:00 AM
24/07/2019,2:54 AM,59,56,90%,CALM,0mph,0mph,28.95in,0.0in,air,1:00 AM
24/07/2019,3:54 AM,59,56,90%,CALM,0mph,0mph,28.95in,0.0in,air,1:00 AM
24/07/2019,4:54 AM,59,55,87%,CALM,0mph,0mph,28.96in,0.0in,air,1:00 AM
24/07/2019,5:54 AM,57,54,89%,CALM,0mph,0mph,28.97in,0.0in,air,1:00 AM
24/07/2019,6:54 AM,64,58,80%,CALM,0mph,0mph,28.98in,0.0in,air,1:00 AM
24/07/2019,7:54 AM,68,58,70%,CALM,0mph,0mph,28.98in,0.0in,air,1:00 AM
24/07/2019,8:54 AM,74,57,55%,S,7mph,0mph,28.97in,0.0in,air,1:00 AM
24/07/2019,9:54 AM,76,56,50%,S,13mph,0mph,28.95in,0.0in,air,1:00 AM
24/07/2019,10:54 AM,77,55,46%,SSW,9mph,0mph,28.94in,0.0in,air,1:00 AM
24/07/2019,11:54 AM,78,56,46%,SSW,7mph,0mph,28.92in,0.0in,air,1:00 AM
24/07/2019,12:54 PM,80,56,43%,SSW,12mph,0mph,28.91in,0.0in,air,1:00 AM
24/07/2019,1:54 PM,81,58,45%,VAR,7mph,0mph,28.89in,0.0in,air,1:00 AM
24/07/2019,2:54 PM,81,59,47%,S,9mph,0mph,28.88in,0.0in,air,1:00 AM
24/07/2019,3:54 PM,81,59,47%,S,10mph,0mph,28.85in,0.0in,air,1:00 AM
24/07/2019,4:54 PM,81,59,47%,S,7mph,0mph,28.84in,0.0in,air,1:00 AM
24/07/2019,5:54 PM,80,59,48%,SSE,14mph,0mph,28.83in,0.0in,air,1:00 AM
24/07/2019,6:54 PM,78,59,52%,SSE,12mph,0mph,28.83in,0.0in,air,1:00 AM
24/07/2019,7:54 PM,74,59,59%,SSE,6mph,0mph,28.82in,0.0in,air,1:00 AM
24/07/2019,8:54 PM,74,57,55%,SSE,12mph,0mph,28.82in,0.0in,air,1:00 AM
24/07/2019,9:54 PM,73,57,57%,S,13mph,0mph,28.82in,0.0in,air,1:00 AM
24/07/2019,10:54 PM,69,58,68%,S,9mph,0mph,28.82in,0.0in,air,1:00 AM
25/07/2019,11:54 PM,66,57,73%,S,8mph,0mph,28.84in,0.0in,air,1:00 AM
25/07/2019,12:54 AM,65,57,75%,SSE,7mph,0mph,28.83in,0.0in,Partly Cloudy,###############################################################################################################################################################################################################################################################
25/07/2019,1:54 AM,65,57,75%,S,8mph,0mph,28.81in,0.0in,Partly Cloudy,1:00 AM
25/07/2019,2:54 AM,65,57,75%,S,7mph,0mph,28.81in,0.0in,air,1:00 AM
25/07/2019,3:54 AM,68,57,68%,S,12mph,0mph,28.80in,0.0in,air,1:00 AM
25/07/2019,4:54 AM,68,57,68%,SSW,12mph,0mph,28.83in,0.0in,Cloudy,1:00 AM
25/07/2019,5:54 AM,67,58,73%,S,13mph,0mph,28.83in,0.0in,air,1:00 AM
25/07/2019,6:54 AM,70,59,68%,S,13mph,0mph,28.82in,0.0in,air,1:00 AM
25/07/2019,7:54 AM,72,59,64%,S,15mph,0mph,28.81in,0.0in,air,1:00 AM
25/07/2019,8:54 AM,73,60,64%,S,12mph,0mph,28.83in,0.0in,air,1:00 AM
25/07/2019,9:54 AM,74,61,64%,S,10mph,0mph,28.83in,0.0in,Partly Cloudy,1:00 AM
25/07/2019,10:54 AM,73,62,68%,SSE,12mph,0mph,28.82in,0.0in,Partly Cloudy,1:00 AM
25/07/2019,11:54 AM,74,62,66%,S,9mph,0mph,28.82in,0.0in,Mostly Cloudy,1:00 AM
25/07/2019,12:54 PM,74,64,71%,SSE,12mph,0mph,28.81in,0.0in,Light Rain,1:00 AM
25/07/2019,1:54 PM,79,64,60%,SSE,17mph,0mph,28.79in,0.0in,air,1:00 AM
25/07/2019,2:54 PM,79,64,60%,SSE,16mph,29mph,28.78in,0.0in,air,1:00 AM
25/07/2019,3:54 PM,82,66,58%,SSE,20mph,29mph,28.76in,0.0in,air,1:00 AM
25/07/2019,4:54 PM,83,65,54%,SSE,21mph,25mph,28.75in,0.0in,air / Windy,1:00 AM
25/07/2019,5:54 PM,81,64,56%,SSE,18mph,29mph,28.73in,0.0in,air,1:00 AM
25/07/2019,6:54 PM,79,64,60%,SSE,17mph,0mph,28.73in,0.0in,Partly Cloudy,1:00 AM
25/07/2019,7:54 PM,77,64,64%,SSE,15mph,0mph,28.73in,0.0in,air,1:00 AM
25/07/2019,8:54 PM,75,63,66%,SSE,15mph,23mph,28.74in,0.0in,air,1:00 AM
25/07/2019,9:54 PM,74,63,68%,S,13mph,0mph,28.76in,0.0in,air,1:00 AM
25/07/2019,10:54 PM,72,62,71%,S,14mph,0mph,28.76in,0.0in,air,1:00 AM
26/07/2019,11:54 PM,71,61,70%,S,12mph,0mph,28.76in,0.0in,air,1:00 AM
26/07/2019,12:54 AM,71,61,70%,S,13mph,0mph,28.75in,0.0in,air,###############################################################################################################################################################################################################################################################
26/07/2019,1:54 AM,70,60,71%,S,13mph,0mph,28.76in,0.0in,air,1:00 AM
26/07/2019,2:54 AM,70,59,68%,S,13mph,0mph,28.76in,0.0in,air,1:00 AM
26/07/2019,3:54 AM,69,58,68%,S,12mph,0mph,28.75in,0.0in,air,1:00 AM
26/07/2019,4:54 AM,70,57,63%,S,14mph,0mph,28.75in,0.0in,air,1:00 AM
26/07/2019,5:54 AM,70,57,63%,S,14mph,0mph,28.75in,0.0in,air,1:00 AM
26/07/2019,6:54 AM,72,58,61%,SSW,14mph,0mph,28.76in,0.0in,air,1:00 AM
26/07/2019,7:54 AM,75,59,57%,SSW,13mph,25mph,28.77in,0.0in,air,1:00 AM
26/07/2019,8:54 AM,78,60,54%,SSW,14mph,22mph,28.78in,0.0in,air,1:00 AM
26/07/2019,9:54 AM,81,60,49%,SSW,15mph,26mph,28.79in,0.0in,air,1:00 AM
26/07/2019,10:54 AM,84,60,44%,SSW,17mph,0mph,28.79in,0.0in,air,1:00 AM
26/07/2019,11:54 AM,84,62,47%,SSW,13mph,0mph,28.80in,0.0in,air,1:00 AM
26/07/2019,12:54 PM,86,64,48%,SSW,16mph,0mph,28.79in,0.0in,air,1:00 AM
26/07/2019,1:54 PM,88,64,45%,SSW,16mph,0mph,28.78in,0.0in,air,1:00 AM
26/07/2019,2:54 PM,87,65,48%,SSW,13mph,0mph,28.77in,0.0in,air,1:00 AM
26/07/2019,3:54 PM,88,66,48%,S,10mph,0mph,28.77in,0.0in,air,1:00 AM
26/07/2019,4:54 PM,89,65,45%,S,14mph,0mph,28.76in,0.0in,air,1:00 AM
26/07/2019,5:54 PM,87,65,48%,S,12mph,0mph,28.75in,0.0in,air,1:00 AM
26/07/2019,6:54 PM,84,66,55%,S,9mph,0mph,28.75in,0.0in,air,1:00 AM
26/07/2019,7:54 PM,79,65,62%,S,9mph,0mph,28.75in,0.0in,air,1:00 AM
26/07/2019,8:54 PM,76,65,69%,S,10mph,0mph,28.78in,0.0in,air,1:00 AM
26/07/2019,9:54 PM,77,63,62%,S,12mph,0mph,28.77in,0.0in,air,1:00 AM
26/07/2019,10:54 PM,78,62,58%,SSW,12mph,0mph,28.78in,0.0in,air,1:00 AM
27/07/2019,11:54 PM,74,62,66%,SSE,7mph,0mph,28.80in,0.0in,air,1:00 AM
27/07/2019,12:54 AM,72,62,71%,S,7mph,0mph,28.80in,0.0in,air,###############################################################################################################################################################################################################################################################
27/07/2019,1:54 AM,72,62,71%,SSW,8mph,0mph,28.79in,0.0in,air,1:00 AM
27/07/2019,2:54 AM,71,62,73%,S,7mph,0mph,28.80in,0.0in,air,1:00 AM
27/07/2019,3:54 AM,72,61,68%,S,7mph,0mph,28.80in,0.0in,air,1:00 AM
27/07/2019,4:54 AM,72,60,66%,S,6mph,0mph,28.80in,0.0in,air,1:00 AM
27/07/2019,5:54 AM,71,60,68%,S,7mph,0mph,28.81in,0.0in,air,1:00 AM
27/07/2019,6:54 AM,73,61,66%,S,8mph,0mph,28.82in,0.0in,air,1:00 AM
27/07/2019,7:54 AM,76,61,60%,S,7mph,0mph,28.83in,0.0in,air,1:00 AM
27/07/2019,8:54 AM,80,62,54%,SW,7mph,0mph,28.83in,0.0in,air,1:00 AM
27/07/2019,9:54 AM,84,61,46%,WSW,12mph,0mph,28.82in,0.0in,air,1:00 AM
27/07/2019,10:54 AM,85,63,48%,SW,13mph,0mph,28.81in,0.0in,air,1:00 AM
27/07/2019,11:54 AM,87,66,49%,S,12mph,0mph,28.80in,0.0in,air,1:00 AM
27/07/2019,12:54 PM,88,66,48%,SSW,13mph,0mph,28.79in,0.0in,air,1:00 AM
27/07/2019,1:54 PM,89,67,48%,S,15mph,0mph,28.79in,0.0in,air,1:00 AM
27/07/2019,2:54 PM,90,67,46%,S,10mph,0mph,28.78in,0.0in,air,1:00 AM
27/07/2019,3:54 PM,89,65,45%,S,14mph,22mph,28.77in,0.0in,air,1:00 AM
27/07/2019,4:54 PM,87,65,48%,SSW,15mph,0mph,28.76in,0.0in,air,1:00 AM
27/07/2019,5:54 PM,86,66,51%,S,12mph,0mph,28.75in,0.0in,air,1:00 AM
27/07/2019,6:54 PM,84,66,55%,SSE,8mph,0mph,28.75in,0.0in,air,1:00 AM
27/07/2019,7:54 PM,82,65,56%,SSE,9mph,0mph,28.74in,0.0in,air,1:00 AM
27/07/2019,8:54 PM,80,65,60%,SSE,9mph,0mph,28.75in,0.0in,air,1:00 AM
27/07/2019,9:54 PM,77,64,64%,S,9mph,0mph,28.75in,0.0in,air,1:00 AM
27/07/2019,10:54 PM,76,62,62%,S,9mph,0mph,28.75in,0.0in,air,1:00 AM
28/07/2019,11:54 PM,76,61,60%,S,13mph,0mph,28.74in,0.0in,air,1:00 AM
28/07/2019,12:54 AM,76,62,62%,S,14mph,0mph,28.73in,0.0in,air,###############################################################################################################################################################################################################################################################
28/07/2019,1:54 AM,72,62,71%,S,10mph,0mph,28.72in,0.0in,air,1:00 AM
28/07/2019,2:54 AM,73,62,68%,S,10mph,0mph,28.71in,0.0in,air,1:00 AM
28/07/2019,3:54 AM,73,62,68%,S,12mph,0mph,28.71in,0.0in,air,1:00 AM
28/07/2019,4:54 AM,71,62,73%,S,9mph,0mph,28.70in,0.0in,air,1:00 AM
28/07/2019,5:54 AM,73,62,68%,S,10mph,0mph,28.69in,0.0in,air,1:00 AM
28/07/2019,6:54 AM,74,63,68%,S,13mph,0mph,28.69in,0.0in,air,1:00 AM
28/07/2019,7:54 AM,76,63,64%,S,12mph,0mph,28.69in,0.0in,air,1:00 AM
28/07/2019,8:54 AM,78,63,60%,S,12mph,0mph,28.69in,0.0in,air,1:00 AM
28/07/2019,9:54 AM,76,65,69%,SSW,9mph,0mph,28.69in,0.0in,Light Rain,1:00 AM
28/07/2019,10:54 AM,78,66,66%,S,15mph,0mph,28.67in,0.0in,Mostly Cloudy,1:00 AM
28/07/2019,11:54 AM,77,69,76%,SSE,9mph,0mph,28.65in,0.0in,Mostly Cloudy,1:00 AM
28/07/2019,12:54 PM,80,69,69%,S,7mph,0mph,28.65in,0.0in,Light Rain,1:00 AM
28/07/2019,1:54 PM,78,70,76%,SSW,5mph,0mph,28.65in,0.0in,Light Rain,1:00 AM
28/07/2019,2:54 PM,78,72,81%,SSE,7mph,0mph,28.64in,0.0in,Light Rain,1:00 AM
28/07/2019,3:54 PM,78,71,79%,NE,6mph,0mph,28.63in,0.0in,Mostly Cloudy,1:00 AM
28/07/2019,4:54 PM,78,71,79%,E,9mph,0mph,28.62in,0.0in,Cloudy,1:00 AM
28/07/2019,5:54 PM,78,71,79%,CALM,0mph,0mph,28.61in,0.0in,Cloudy,1:00 AM
28/07/2019,6:54 PM,78,71,79%,NNW,6mph,0mph,28.61in,0.0in,Mostly Cloudy,1:00 AM
28/07/2019,7:54 PM,75,71,87%,N,6mph,0mph,28.61in,0.0in,air,1:00 AM
28/07/2019,8:54 PM,72,70,93%,N,6mph,0mph,28.64in,0.0in,air,1:00 AM
28/07/2019,9:54 PM,72,69,91%,N,6mph,0mph,28.68in,0.0in,air,1:00 AM
28/07/2019,10:54 PM,72,70,93%,NNW,6mph,0mph,28.70in,0.0in,air,1:00 AM
29/07/2019,11:54 PM,71,69,93%,N,5mph,0mph,28.71in,0.0in,Mostly Cloudy,1:00 AM
29/07/2019,12:54 AM,71,68,90%,W,6mph,0mph,28.67in,0.0in,air,###############################################################################################################################################################################################################################################################
29/07/2019,1:54 AM,70,67,90%,NNW,8mph,0mph,28.69in,0.0in,air,1:00 AM
29/07/2019,2:54 AM,68,64,87%,NNW,10mph,0mph,28.71in,0.0in,air,1:00 AM
29/07/2019,3:54 AM,67,63,87%,NNW,3mph,0mph,28.71in,0.0in,air,1:00 AM
29/07/2019,4:54 AM,65,62,90%,CALM,0mph,0mph,28.74in,0.0in,air,1:00 AM
29/07/2019,5:54 AM,64,61,90%,CALM,0mph,0mph,28.76in,0.0in,air,1:00 AM
29/07/2019,6:54 AM,67,61,81%,WNW,3mph,0mph,28.77in,0.0in,air,1:00 AM
29/07/2019,7:54 AM,71,62,73%,NNW,5mph,0mph,28.79in,0.0in,air,1:00 AM
29/07/2019,8:54 AM,75,63,66%,CALM,0mph,0mph,28.80in,0.0in,air,1:00 AM
29/07/2019,9:54 AM,80,62,54%,CALM,0mph,0mph,28.80in,0.0in,air,1:00 AM
29/07/2019,10:54 AM,82,60,47%,N,6mph,0mph,28.80in,0.0in,air,1:00 AM
29/07/2019,11:54 AM,85,60,43%,VAR,5mph,0mph,28.80in,0.0in,air,1:00 AM
29/07/2019,12:54 PM,86,57,37%,NNW,7mph,0mph,28.79in,0.0in,air,1:00 AM
29/07/2019,1:54 PM,87,59,39%,NNW,8mph,20mph,28.78in,0.0in,air,1:00 AM
29/07/2019,2:54 PM,87,57,36%,NW,10mph,0mph,28.77in,0.0in,air,1:00 AM
29/07/2019,3:54 PM,87,57,36%,N,12mph,21mph,28.75in,0.0in,air,1:00 AM
29/07/2019,4:54 PM,87,56,35%,NNW,13mph,0mph,28.75in,0.0in,air,1:00 AM
29/07/2019,5:54 PM,84,60,44%,N,9mph,0mph,28.74in,0.0in,air,1:00 AM
29/07/2019,6:54 PM,80,61,52%,N,6mph,0mph,28.75in,0.0in,air,1:00 AM
29/07/2019,7:54 PM,72,61,68%,NNE,7mph,0mph,28.77in,0.0in,air,1:00 AM
29/07/2019,8:54 PM,71,62,73%,N,8mph,0mph,28.78in,0.0in,air,1:00 AM
29/07/2019,9:54 PM,70,61,73%,N,7mph,0mph,28.81in,0.0in,air,1:00 AM
29/07/2019,10:54 PM,68,61,78%,NNW,3mph,0mph,28.82in,0.0in,air,1:00 AM
30/07/2019,11:54 PM,69,60,73%,CALM,0mph,0mph,28.82in,0.0in,air,1:00 AM
30/07/2019,12:54 AM,63,59,87%,N,3mph,0mph,28.82in,0.0in,air,###############################################################################################################################################################################################################################################################
30/07/2019,1:54 AM,66,60,81%,NNW,3mph,0mph,28.83in,0.0in,air,1:00 AM
30/07/2019,2:54 AM,63,59,87%,W,3mph,0mph,28.83in,0.0in,air,1:00 AM
30/07/2019,3:54 AM,65,60,84%,CALM,0mph,0mph,28.84in,0.0in,air,1:00 AM
30/07/2019,4:54 AM,63,60,90%,N,6mph,0mph,28.85in,0.0in,air,1:00 AM
30/07/2019,5:54 AM,64,60,87%,NNW,7mph,0mph,28.88in,0.0in,Mostly Cloudy,1:00 AM
30/07/2019,6:54 AM,68,61,78%,CALM,0mph,0mph,28.85in,0.0in,air,1:00 AM
30/07/2019,7:54 AM,69,61,75%,E,13mph,0mph,28.86in,0.0in,air,1:00 AM
30/07/2019,8:54 AM,73,61,66%,E,5mph,0mph,28.88in,0.0in,air,1:00 AM
30/07/2019,9:54 AM,76,62,62%,SSE,6mph,0mph,28.88in,0.0in,air,1:00 AM
30/07/2019,10:54 AM,78,63,60%,SSE,8mph,0mph,28.86in,0.0in,air,1:00 AM
30/07/2019,11:54 AM,81,63,54%,VAR,6mph,0mph,28.86in,0.0in,air,1:00 AM
30/07/2019,12:54 PM,81,63,54%,E,5mph,0mph,28.84in,0.0in,air,1:00 AM
30/07/2019,1:54 PM,83,63,51%,ESE,10mph,0mph,28.84in,0.0in,Partly Cloudy,1:00 AM
30/07/2019,2:54 PM,84,64,51%,E,13mph,0mph,28.81in,0.0in,air,1:00 AM
30/07/2019,3:54 PM,83,64,53%,E,15mph,0mph,28.80in,0.0in,air,1:00 AM
30/07/2019,4:54 PM,82,63,52%,E,12mph,0mph,28.80in,0.0in,air,1:00 AM
30/07/2019,5:54 PM,79,65,62%,ESE,13mph,0mph,28.78in,0.0in,air,1:00 AM
30/07/2019,6:54 PM,77,63,62%,ESE,9mph,0mph,28.80in,0.0in,air,1:00 AM
30/07/2019,7:54 PM,75,64,69%,E,9mph,0mph,28.80in,0.0in,air,1:00 AM
30/07/2019,8:54 PM,74,64,71%,ESE,10mph,0mph,28.82in,0.0in,Thunder in the Vicinity,1:00 AM
30/07/2019,9:54 PM,73,64,73%,ESE,12mph,18mph,28.81in,0.0in,Partly Cloudy,1:00 AM
30/07/2019,10:54 PM,72,63,73%,ESE,12mph,0mph,28.81in,0.0in,Partly Cloudy,1:00 AM
31/07/2019,11:54 PM,71,63,75%,SE,10mph,0mph,28.80in,0.0in,Cloudy,1:00 AM
31/07/2019,12:54 AM,71,62,73%,SE,10mph,0mph,28.80in,0.0in,air,###############################################################################################################################################################################################################################################################
31/07/2019,1:54 AM,70,63,78%,ESE,12mph,0mph,28.81in,0.0in,air,1:00 AM
31/07/2019,2:54 AM,69,62,78%,SE,12mph,0mph,28.80in,0.0in,air,1:00 AM
31/07/2019,3:54 AM,69,63,81%,SE,15mph,0mph,28.80in,0.0in,air,1:00 AM
31/07/2019,4:54 AM,69,62,78%,SE,15mph,22mph,28.80in,0.0in,air,1:00 AM
31/07/2019,5:54 AM,69,62,78%,ESE,13mph,0mph,28.80in,0.0in,air,1:00 AM
31/07/2019,6:54 AM,71,60,68%,SE,14mph,0mph,28.79in,0.0in,air,1:00 AM
31/07/2019,7:54 AM,73,60,64%,SE,16mph,28mph,28.79in,0.0in,air,1:00 AM
31/07/2019,8:54 AM,77,62,60%,SE,17mph,31mph,28.79in,0.0in,air,1:00 AM
31/07/2019,9:54 AM,77,63,62%,SE,8mph,25mph,28.82in,0.0in,Cloudy,1:00 AM
31/07/2019,10:54 AM,80,64,58%,SE,12mph,0mph,28.81in,0.0in,Cloudy,1:00 AM
31/07/2019,11:54 AM,82,64,54%,ESE,20mph,28mph,28.79in,0.0in,Cloudy,1:00 AM
